Date	Location	MinTemp	MaxTemp	WindDir9am	RainToday	RainTomorrow
03-05-2021	Andhra Pradesh	18	26	NNE	No	Yes
03-06-2021	Andhra Pradesh	16.3	24.5	N	Yes	Yes
03-07-2021	Andhra Pradesh	13.8	23.9	ENE	Yes	No
03-08-2021	Andhra Pradesh	16.4	21.1	WSW	No	Yes
03-09-2021	Andhra Pradesh	14.3	22	S	Yes	No
03-10-2021	Andhra Pradesh	13.8	19.8	S	No	No
03-11-2021	Andhra Pradesh	11.9	23	ESE	No	No
03-12-2021	Andhra Pradesh	14.2	28.8	NNE	No	No
3/13/2021	Andhra Pradesh	20.2	31.8	ENE	No	No
3/14/2021	Andhra Pradesh	22.4	28.9	NE	No	No
3/15/2021	Andhra Pradesh	17.1	32.1	NNE	No	No
3/16/2021	Andhra Pradesh	16.5	34.9	NA	No	No
3/17/2021	Andhra Pradesh	20.6	36	NE	No	No
3/18/2021	Andhra Pradesh	22.6	35.6	NE	No	Yes
3/19/2021	Andhra Pradesh	19	26.9	SSW	Yes	No
3/20/2021	Andhra Pradesh	16	28.5	N	No	No
3/21/2021	Andhra Pradesh	17.6	29.5	NNW	No	No
3/22/2021	Andhra Pradesh	12.8	23.9	ESE	No	No
3/23/2021	Andhra Pradesh	10.4	24.9	ESE	No	No
3/24/2021	Andhra Pradesh	11.5	29.2	NA	No	No
3/25/2021	Andhra Pradesh	14.1	33.7	NE	No	No
3/26/2021	Andhra Pradesh	14.8	33.3	S	No	No
3/27/2021	Andhra Pradesh	19.8	29.1	ESE	No	No
3/28/2021	Andhra Pradesh	21	22.6	NA	No	Yes
3/29/2021	Andhra Pradesh	18.1	24.2	SSW	Yes	No
3/30/2021	Andhra Pradesh	13.5	24.2	SE	No	No
3/31/2021	Andhra Pradesh	13.2	27	ENE	No	No
04-01-2021	Andhra Pradesh	14.1	29	NA	No	No
04-02-2021	Andhra Pradesh	16.1	26.7	ESE	No	No
04-03-2021	Andhra Pradesh	14.7	25	W	No	No
04-04-2021	Andhra Pradesh	15.2	28.4	NNE	No	No
04-05-2021	Andhra Pradesh	19.4	32.2	NE	No	Yes
04-06-2021	Andhra Pradesh	17.7	24.2	N	Yes	No
04-07-2021	Andhra Pradesh	16.9	22.2	N	No	No
04-08-2021	Andhra Pradesh	16.9	24.5	SSE	No	Yes
04-09-2021	Andhra Pradesh	17.6	22.9	NNE	Yes	No
04-10-2021	Andhra Pradesh	15.3	22.7	W	No	No
04-11-2021	Andhra Pradesh	15.1	19.4	SW	No	No
04-12-2021	Andhra Pradesh	7.4	19.9	NNE	No	No
4/13/2021	Andhra Pradesh	8.4	19.9	ESE	No	No
4/14/2021	Andhra Pradesh	9.6	21.8	NA	No	No
4/15/2021	Andhra Pradesh	9.7	22.9	ENE	No	No
4/16/2021	Andhra Pradesh	10.9	25	NNE	No	No
4/17/2021	Andhra Pradesh	14	28.5	NNE	No	No
4/18/2021	Andhra Pradesh	17.2	27.3	NE	No	No
4/19/2021	Andhra Pradesh	15.5	24.6	NE	No	No
4/20/2021	Andhra Pradesh	15.5	27.8	NA	No	No
4/21/2021	Andhra Pradesh	14.5	28.6	N	No	No
4/22/2021	Andhra Pradesh	16.7	30.2	N	No	No
4/23/2021	Andhra Pradesh	20.4	26	NNW	No	No
4/24/2021	Andhra Pradesh	17.4	21.2	W	No	Yes
4/25/2021	Andhra Pradesh	12.5	20	S	Yes	No
4/26/2021	Andhra Pradesh	9.1	22.4	NNE	No	No
4/27/2021	Andhra Pradesh	15.4	20.1	S	No	No
4/28/2021	Andhra Pradesh	10.3	18.3	NNE	No	Yes
4/29/2021	Andhra Pradesh	13.5	19.2	NA	Yes	No
4/30/2021	Andhra Pradesh	10.8	21.2	ENE	No	No
05-01-2021	Andhra Pradesh	11.9	25.3	N	No	No
05-02-2021	Andhra Pradesh	13.1	20.3	SSE	No	No
05-03-2021	Andhra Pradesh	14.8	26.3	NNE	No	Yes
05-04-2021	Andhra Pradesh	14.7	17.7	WSW	Yes	Yes
05-05-2021	Andhra Pradesh	11.1	17.1	NA	Yes	Yes
05-06-2021	Andhra Pradesh	11.8	19.7	N	Yes	No
05-07-2021	Andhra Pradesh	12.1	20	N	No	No
05-08-2021	Andhra Pradesh	14.5	21.9	N	No	No
05-09-2021	Andhra Pradesh	10.5	23.6	NE	No	No
05-10-2021	Andhra Pradesh	11.8	23.4	NNE	No	No
05-11-2021	Andhra Pradesh	12.3	16.4	SW	No	No
05-12-2021	Andhra Pradesh	8.9	16.8	NNE	No	No
5/13/2021	Andhra Pradesh	6	18.5	NE	No	No
5/14/2021	Andhra Pradesh	5.9	19.9	NNE	No	No
5/15/2021	Andhra Pradesh	4.3	19.3	NA	No	No
5/16/2021	Andhra Pradesh	7	20.7	NNE	No	No
5/17/2021	Andhra Pradesh	7	20.4	NA	No	No
5/18/2021	Andhra Pradesh	6.5	20.1	NE	No	No
5/19/2021	Andhra Pradesh	7.8	20.9	NNE	No	No
5/20/2021	Andhra Pradesh	11.5	21	NNE	No	No
5/21/2021	Andhra Pradesh	7.1	20.2	NA	No	No
5/22/2021	Andhra Pradesh	7	21.3	ENE	No	No
5/23/2021	Andhra Pradesh	12.9	16.7	NE	No	Yes
5/24/2021	Andhra Pradesh	11.2	20.4	NNE	Yes	Yes
5/25/2021	Andhra Pradesh	13.1	17.8	NA	Yes	No
5/26/2021	Andhra Pradesh	13.7	19.3	SW	No	No
5/27/2021	Andhra Pradesh	9.2	19.5	N	No	No
5/28/2021	Andhra Pradesh	12.9	17.2	NNE	No	NA
5/29/2021	Andhra Pradesh	12.1	14.8	WSW	NA	Yes
5/30/2021	Andhra Pradesh	11.6	17	SW	Yes	Yes
5/31/2021	Andhra Pradesh	11.6	17.2	SSW	Yes	No
06-01-2021	Andhra Pradesh	10.9	16.2	E	No	No
06-02-2021	Andhra Pradesh	6.8	17.9	NE	No	No
06-03-2021	Andhra Pradesh	5.6	17.6	NA	No	No
06-04-2021	Andhra Pradesh	4.8	17	NA	No	NA
06-05-2021	Andhra Pradesh	9.9	16.9	NA	NA	No
06-06-2021	Andhra Pradesh	5.7	14.3	NNE	No	No
06-07-2021	Andhra Pradesh	6.5	15.5	NE	No	No
06-08-2021	Andhra Pradesh	6.6	15.9	NNE	No	Yes
06-09-2021	Andhra Pradesh	8.7	15.1	WSW	Yes	Yes
06-10-2021	Andhra Pradesh	7.3	16.3	E	Yes	Yes
06-11-2021	Andhra Pradesh	9.6	16.1	SSW	Yes	No
06-12-2021	Andhra Pradesh	6.9	16	NA	No	No
6/13/2021	Andhra Pradesh	4.3	13.4	NA	No	No
6/14/2021	Andhra Pradesh	2.2	13.8	ENE	No	No
6/15/2021	Andhra Pradesh	2.3	14	NE	No	No
6/16/2021	Andhra Pradesh	6.1	16.9	NNE	No	Yes
6/17/2021	Andhra Pradesh	12	16.3	WNW	Yes	No
6/18/2021	Andhra Pradesh	9.7	16.5	NNE	No	Yes
6/19/2021	Andhra Pradesh	10.8	17	WNW	Yes	No
6/20/2021	Andhra Pradesh	13.1	17.3	N	No	No
6/21/2021	Andhra Pradesh	6.4	16.4	NA	No	No
6/22/2021	Andhra Pradesh	9.4	17.3	ENE	No	No
6/23/2021	Andhra Pradesh	8.2	18.2	NE	No	No
6/24/2021	Andhra Pradesh	10.8	18.2	NE	No	Yes
6/25/2021	Andhra Pradesh	11.1	15.2	NA	Yes	No
6/26/2021	Andhra Pradesh	6.4	14.2	NA	No	No
6/27/2021	Andhra Pradesh	3.1	14.5	ENE	No	No
6/28/2021	Andhra Pradesh	6.3	14.6	N	No	Yes
6/29/2021	Andhra Pradesh	8.4	11.9	N	Yes	Yes
6/30/2021	Andhra Pradesh	5.2	14	NA	Yes	No
07-01-2021	Andhra Pradesh	3.4	12	WSW	No	No
07-02-2021	Andhra Pradesh	2.3	13.9	NE	No	No
07-03-2021	Andhra Pradesh	4.5	15.6	NA	No	No
07-04-2021	Andhra Pradesh	3	15	NE	No	No
07-05-2021	Andhra Pradesh	2.4	14.1	ENE	No	No
07-06-2021	Andhra Pradesh	3	15	NNE	No	No
07-07-2021	Andhra Pradesh	7.9	15.9	NE	No	No
07-08-2021	Andhra Pradesh	4.4	17	NA	No	No
07-09-2021	Andhra Pradesh	5.2	16.4	N	No	NA
07-10-2021	Andhra Pradesh	11	15.6	NNW	NA	NA
07-11-2021	Andhra Pradesh	9.9	16.4	N	NA	Yes
07-12-2021	Andhra Pradesh	6.9	16.5	NNE	Yes	No
7/13/2021	Andhra Pradesh	11.7	18.5	N	No	Yes
7/14/2021	Andhra Pradesh	9.1	15.3	W	Yes	Yes
7/15/2021	Andhra Pradesh	9.9	15.7	NNE	Yes	No
7/16/2021	Andhra Pradesh	8.8	15.8	NA	No	No
7/17/2021	Andhra Pradesh	8.1	16.4	N	No	Yes
7/18/2021	Andhra Pradesh	9.1	11.5	NE	Yes	Yes
7/19/2021	Andhra Pradesh	6.3	15.2	NNE	Yes	Yes
7/20/2021	Andhra Pradesh	7	15	N	Yes	No
7/21/2021	Andhra Pradesh	3.5	15.2	NNE	No	No
7/22/2021	Andhra Pradesh	4.3	13.7	NA	No	No
7/23/2021	Andhra Pradesh	8.3	12.6	NA	No	No
7/24/2021	Andhra Pradesh	7	13.3	NE	No	No
7/25/2021	Andhra Pradesh	3.5	15.3	NA	No	No
7/26/2021	Andhra Pradesh	4.6	17.4	NA	No	No
7/27/2021	Andhra Pradesh	7.4	16.3	NE	No	No
7/28/2021	Andhra Pradesh	7	18.7	NE	No	Yes
7/29/2021	Andhra Pradesh	11.2	15.2	NNE	Yes	No
7/30/2021	Andhra Pradesh	11.1	18.2	N	No	Yes
7/31/2021	Andhra Pradesh	9.5	15.8	NNE	Yes	Yes
08-01-2021	Andhra Pradesh	8.3	12.6	SW	Yes	Yes
08-02-2021	Andhra Pradesh	6.5	14.6	S	Yes	No
08-03-2021	Andhra Pradesh	7.1	12.4	ENE	No	Yes
08-04-2021	Andhra Pradesh	8.5	12.5	NW	Yes	Yes
08-05-2021	Andhra Pradesh	3.7	13.4	N	Yes	No
08-06-2021	Andhra Pradesh	4.8	12.3	NE	No	NA
08-07-2021	Andhra Pradesh	3.6	14.2	NNE	NA	NA
08-08-2021	Andhra Pradesh	7.4	13.4	N	NA	Yes
08-09-2021	Andhra Pradesh	7.1	14	NA	Yes	No
08-10-2021	Andhra Pradesh	6.6	16.1	S	No	Yes
08-11-2021	Andhra Pradesh	10.7	14.9	SSW	Yes	No
08-12-2021	Andhra Pradesh	9.6	13.6	SSW	No	No
8/13/2021	Andhra Pradesh	7.2	16.2	NE	No	Yes
8/14/2021	Andhra Pradesh	9.4	16.3	N	Yes	Yes
8/15/2021	Andhra Pradesh	11	14	W	Yes	Yes
8/16/2021	Andhra Pradesh	9.7	14.5	SSW	Yes	No
8/17/2021	Andhra Pradesh	4.8	16.3	NE	No	Yes
8/18/2021	Andhra Pradesh	10.3	19.8	N	Yes	Yes
8/19/2021	Andhra Pradesh	10	13.6	WNW	Yes	Yes
8/20/2021	Andhra Pradesh	7.6	14.7	W	Yes	Yes
8/21/2021	Andhra Pradesh	8	15.9	N	Yes	No
8/22/2021	Andhra Pradesh	4	18.4	NE	No	Yes
8/23/2021	Andhra Pradesh	9.4	15.6	NNW	Yes	Yes
8/24/2021	Andhra Pradesh	8.4	13	N	Yes	Yes
8/25/2021	Andhra Pradesh	8.6	12.4	NW	Yes	Yes
8/26/2021	Andhra Pradesh	9	14.6	WSW	Yes	No
8/27/2021	Andhra Pradesh	10.4	15.5	SW	No	No
8/28/2021	Andhra Pradesh	7.8	15.3	ENE	No	No
8/29/2021	Andhra Pradesh	7.2	17.7	NNE	No	No
8/30/2021	Andhra Pradesh	5.7	20.1	NNE	No	No
8/31/2021	Andhra Pradesh	14.1	20.1	N	No	Yes
09-01-2021	Andhra Pradesh	12.1	15.8	ESE	Yes	No
09-02-2021	Andhra Pradesh	10.7	15.4	ESE	No	No
09-03-2021	Andhra Pradesh	11.1	18.3	ENE	No	Yes
09-04-2021	Andhra Pradesh	9.4	13.7	N	Yes	Yes
09-05-2021	Andhra Pradesh	9	14.9	WNW	Yes	Yes
09-06-2021	Andhra Pradesh	5.2	14.6	WSW	Yes	No
09-07-2021	Andhra Pradesh	4.1	17.1	ENE	No	No
09-08-2021	Andhra Pradesh	12.2	18.6	NNE	No	Yes
09-09-2021	Andhra Pradesh	13.5	19.6	WNW	Yes	Yes
09-10-2021	Andhra Pradesh	10.3	16.5	WSW	Yes	No
09-11-2021	Andhra Pradesh	11.3	16.9	NW	No	No
09-12-2021	Andhra Pradesh	8.1	19.6	N	No	No
9/13/2021	Andhra Pradesh	12.4	20.5	NE	No	Yes
9/14/2021	Andhra Pradesh	11.9	16.4	SSE	Yes	No
9/15/2021	Andhra Pradesh	9.1	16.1	W	No	No
9/16/2021	Andhra Pradesh	10.6	15.7	SW	No	No
9/17/2021	Andhra Pradesh	10.2	15.1	SSW	No	No
9/18/2021	Andhra Pradesh	8.1	15.8	S	No	No
9/19/2021	Andhra Pradesh	9.1	17.6	SSW	No	No
9/20/2021	Andhra Pradesh	8.8	15.6	S	No	No
9/21/2021	Andhra Pradesh	10	18	SSE	No	No
9/22/2021	Andhra Pradesh	8.2	18.2	NA	No	No
9/23/2021	Andhra Pradesh	8.2	16.6	W	No	No
9/24/2021	Andhra Pradesh	4.9	18.3	NNW	No	No
9/25/2021	Andhra Pradesh	10.1	18.6	WNW	No	No
9/26/2021	Andhra Pradesh	7.3	18.2	N	No	No
9/27/2021	Andhra Pradesh	10.6	16.5	WNW	No	No
9/28/2021	Andhra Pradesh	10.2	14.9	SW	No	No
9/29/2021	Andhra Pradesh	5.1	16	SSW	No	No
9/30/2021	Andhra Pradesh	5.3	18.1	NE	No	No
10-01-2021	Andhra Pradesh	9.8	22.5	NE	No	No
10-02-2021	Andhra Pradesh	14.7	23.5	NE	No	No
10-03-2021	Andhra Pradesh	15.7	25.7	NNE	No	No
10-04-2021	Andhra Pradesh	14.7	20	WSW	No	No
10-05-2021	Andhra Pradesh	9	21	W	No	No
10-06-2021	Andhra Pradesh	10.8	21.4	SW	No	No
10-07-2021	Andhra Pradesh	6.3	16.2	S	No	No
10-08-2021	Andhra Pradesh	9.3	18.1	SSW	No	No
10-09-2021	Andhra Pradesh	6.6	20.8	SSE	No	No
10-10-2021	Andhra Pradesh	13.4	25.7	NE	No	No
10-11-2021	Andhra Pradesh	18.5	30	NNE	No	No
10-12-2021	Andhra Pradesh	20.2	21.9	N	No	Yes
10/13/2021	Andhra Pradesh	13.2	18.8	ENE	Yes	No
10/14/2021	Andhra Pradesh	7.8	22.8	NNE	No	Yes
10/15/2021	Andhra Pradesh	8.9	13.6	SSW	Yes	Yes
10/16/2021	Andhra Pradesh	7.9	15.5	S	Yes	No
10/17/2021	Andhra Pradesh	9.9	15.9	SW	No	No
10/18/2021	Andhra Pradesh	10.6	18.1	SSW	No	No
10/19/2021	Andhra Pradesh	6.9	20	SSW	No	No
10/20/2021	Andhra Pradesh	11.4	24.9	NNE	No	No
10/21/2021	Andhra Pradesh	13	28.5	N	No	No
10/22/2021	Andhra Pradesh	18.5	26.1	N	No	Yes
10/23/2021	Andhra Pradesh	12.6	18.6	SSW	Yes	No
10/24/2021	Andhra Pradesh	8.9	18.7	SW	No	No
10/25/2021	Andhra Pradesh	8.2	25.3	NA	No	No
10/26/2021	Andhra Pradesh	10.8	21.2	WSW	No	No
10/27/2021	Andhra Pradesh	10	21.1	WNW	No	No
10/28/2021	Andhra Pradesh	13.2	29.7	NE	No	No
10/29/2021	Andhra Pradesh	21	23.6	N	No	Yes
10/30/2021	Andhra Pradesh	11.4	17.4	S	Yes	No
10/31/2021	Andhra Pradesh	9.3	16.1	SW	No	Yes
11-01-2021	Andhra Pradesh	5.3	18	NNE	Yes	No
11-02-2021	Andhra Pradesh	11.2	19.5	WSW	No	No
11-03-2021	Andhra Pradesh	11.7	15.8	S	No	No
11-04-2021	Andhra Pradesh	10.7	18.7	SSE	No	No
11-05-2021	Andhra Pradesh	11	22.8	E	No	No
11-06-2021	Andhra Pradesh	14.2	27.9	NE	No	No
11-07-2021	Andhra Pradesh	14.4	21	WSW	No	No
11-08-2021	Andhra Pradesh	13.7	23.1	WNW	No	No
11-09-2021	Andhra Pradesh	11.1	29.9	WNW	No	No
11-10-2021	Andhra Pradesh	16.5	27.6	NE	No	No
11-11-2021	Andhra Pradesh	15.2	32.1	ENE	No	No
11-12-2021	Andhra Pradesh	21.6	22.2	WNW	No	Yes
11/13/2021	Andhra Pradesh	14.7	17.8	SE	Yes	No
11/14/2021	Andhra Pradesh	12.5	22.6	SSE	No	No
11/15/2021	Andhra Pradesh	12.7	22.7	N	No	No
11/16/2021	Andhra Pradesh	9.9	20.8	NE	No	No
11/17/2021	Andhra Pradesh	8.7	21.4	WNW	No	No
11/18/2021	Andhra Pradesh	13.2	21.2	WSW	No	No
11/19/2021	Andhra Pradesh	10.7	24.3	ESE	No	No
11/20/2021	Andhra Pradesh	11.6	29	WSW	No	No
11/21/2021	Andhra Pradesh	16.5	33.8	WSW	No	No
11/22/2021	Andhra Pradesh	23.5	36.4	NE	No	No
11/23/2021	Andhra Pradesh	23.5	36.4	NNE	No	No
11/24/2021	Andhra Pradesh	24.8	27.8	NNE	No	Yes
11/25/2021	Andhra Pradesh	17.3	25.3	NW	Yes	No
11/26/2021	Andhra Pradesh	15.3	29.5	WSW	No	Yes
11/27/2021	Andhra Pradesh	14.7	20.2	SW	Yes	Yes
11/28/2021	Andhra Pradesh	11.8	19.5	SSW	Yes	No
11/29/2021	Andhra Pradesh	12.1	18.9	S	No	No
11/30/2021	Andhra Pradesh	13.9	23.5	SSE	No	No
12-01-2021	Andhra Pradesh	16.3	25.1	ESE	No	Yes
12-02-2021	Andhra Pradesh	15.1	27.2	NW	Yes	No
12-03-2021	Andhra Pradesh	15.5	34.8	N	No	No
12-04-2021	Andhra Pradesh	24.9	38.2	NE	No	No
12-05-2021	Andhra Pradesh	26.4	30.2	NNW	No	Yes
12-06-2021	Andhra Pradesh	19.9	33.1	NNE	Yes	Yes
12-07-2021	Andhra Pradesh	21.1	32.5	NNW	Yes	Yes
12-08-2021	Andhra Pradesh	16.8	24.4	WSW	Yes	No
12-09-2021	Andhra Pradesh	16.1	24.5	WSW	No	No
12-10-2021	Andhra Pradesh	13.7	18.3	SW	No	No
12-11-2021	Andhra Pradesh	14.2	21.7	NW	No	Yes
12-12-2021	Andhra Pradesh	13.2	20.6	SW	Yes	No
12/13/2021	Andhra Pradesh	12.9	24.2	NW	No	No
12/14/2021	Andhra Pradesh	16.6	32.4	NE	No	No
12/15/2021	Andhra Pradesh	16.3	21.7	SSW	No	No
12/16/2021	Andhra Pradesh	14	22.5	WSW	No	Yes
12/17/2021	Andhra Pradesh	15.1	21.4	WSW	Yes	Yes
12/18/2021	Andhra Pradesh	13.6	19.8	WSW	Yes	Yes
12/19/2021	Andhra Pradesh	12.6	17.6	WSW	Yes	Yes
12/20/2021	Andhra Pradesh	11.6	19.1	SSW	Yes	No
12/21/2021	Andhra Pradesh	13.6	21.6	S	No	No
12/22/2021	Andhra Pradesh	11.3	26.2	NA	No	No
12/23/2021	Andhra Pradesh	13.1	25.5	E	No	No
12/24/2021	Andhra Pradesh	16.5	33.3	SSW	No	No
12/25/2021	Andhra Pradesh	19.4	31.7	W	No	No
12/26/2021	Andhra Pradesh	15.6	21.4	SE	No	No
12/27/2021	Andhra Pradesh	13.6	21.3	SSE	No	No
12/28/2021	Andhra Pradesh	12.7	29.6	NNE	No	No
12/29/2021	Andhra Pradesh	15.4	31.2	NE	No	No
12/30/2021	Andhra Pradesh	16.6	39.6	WSW	No	No
12/31/2021	Andhra Pradesh	23.3	36.9	N	No	No
01-01-2020	Arunachal Pradesh	16.4	21.4	E	No	No
01-02-2020	Arunachal Pradesh	29.6	22.8	ESE	No	No
01-03-2020	Arunachal Pradesh	17.8	21.5	SSE	No	No
01-04-2020	Arunachal Pradesh	15	24	WSW	No	No
01-05-2020	Arunachal Pradesh	15	23.5	SE	No	No
01-06-2020	Arunachal Pradesh	18.9	23	S	No	No
01-07-2020	Arunachal Pradesh	16.5	23	ENE	No	No
01-08-2020	Arunachal Pradesh	17.7	22.2	E	No	No
01-09-2020	Arunachal Pradesh	17.9	23.5	ESE	No	No
01-10-2020	Arunachal Pradesh	15	23.5	NNE	No	No
01-11-2020	Arunachal Pradesh	15.5	28.3	NNE	No	No
01-12-2020	Arunachal Pradesh	16.1	25.7	WNW	No	Yes
1/13/2020	Arunachal Pradesh	13.5	20.5	WSW	Yes	No
1/14/2020	Arunachal Pradesh	14.4	22.5	W	No	No
1/15/2020	Arunachal Pradesh	17	24.5	NNE	No	No
1/16/2020	Arunachal Pradesh	18.5	31.7	ENE	No	No
1/17/2020	Arunachal Pradesh	19.1	22	SSW	No	No
1/18/2020	Arunachal Pradesh	18.3	19.6	S	No	No
1/19/2020	Arunachal Pradesh	16.8	20.3	SSE	No	No
1/20/2020	Arunachal Pradesh	14.8	22	N	No	No
1/21/2020	Arunachal Pradesh	16	24.5	WSW	No	Yes
1/22/2020	Arunachal Pradesh	17.6	22.7	WSW	Yes	Yes
1/23/2020	Arunachal Pradesh	17.8	20.7	WSW	Yes	No
1/24/2020	Arunachal Pradesh	15.5	23.1	WSW	No	Yes
1/25/2020	Arunachal Pradesh	17.3	23	NNE	Yes	No
1/26/2020	Arunachal Pradesh	18.5	23	ESE	No	No
1/27/2020	Arunachal Pradesh	16.9	21	ESE	No	No
1/28/2020	Arunachal Pradesh	18	20.5	SSE	No	Yes
1/29/2020	Arunachal Pradesh	16	21.5	S	Yes	No
1/30/2020	Arunachal Pradesh	16.5	22.5	E	No	No
1/31/2020	Arunachal Pradesh	17.5	24.7	ENE	No	No
02-01-2020	Arunachal Pradesh	20.2	26	NE	No	No
02-02-2020	Arunachal Pradesh	21	25	ENE	No	No
02-03-2020	Arunachal Pradesh	20.2	23	WSW	No	No
02-04-2020	Arunachal Pradesh	17	21.5	SSW	No	No
02-05-2020	Arunachal Pradesh	14	22.5	N	No	No
02-06-2020	Arunachal Pradesh	29.6	20.4	NA	No	Yes
02-07-2020	Arunachal Pradesh	14	18.8	WSW	Yes	No
02-08-2020	Arunachal Pradesh	29.6	21.2	E	No	No
02-09-2020	Arunachal Pradesh	17.6	22.5	ESE	No	No
02-10-2020	Arunachal Pradesh	17	24.5	NNE	No	No
02-11-2020	Arunachal Pradesh	17	28.8	ENE	No	No
02-12-2020	Arunachal Pradesh	19	34.5	NE	No	No
2/13/2020	Arunachal Pradesh	17	19.8	S	No	Yes
2/14/2020	Arunachal Pradesh	29.6	22.5	ESE	Yes	Yes
2/15/2020	Arunachal Pradesh	19	31	NNE	Yes	No
2/16/2020	Arunachal Pradesh	16.1	22.4	NNW	No	No
2/17/2020	Arunachal Pradesh	18.2	21.1	S	No	No
2/18/2020	Arunachal Pradesh	17.8	21.4	SE	No	No
2/19/2020	Arunachal Pradesh	17.4	21	E	No	No
2/20/2020	Arunachal Pradesh	17	22	E	No	No
2/21/2020	Arunachal Pradesh	16.6	27.5	E	No	No
2/22/2020	Arunachal Pradesh	18.5	20.4	SSW	No	No
2/23/2020	Arunachal Pradesh	15.2	22	ENE	No	No
2/24/2020	Arunachal Pradesh	17.8	25.8	NE	No	No
2/25/2020	Arunachal Pradesh	14.5	22	NNE	No	No
2/26/2020	Arunachal Pradesh	12	18.7	N	No	Yes
2/27/2020	Arunachal Pradesh	13.5	21.1	NE	Yes	Yes
2/28/2020	Arunachal Pradesh	14.6	22	ENE	Yes	Yes
03-01-2020	Arunachal Pradesh	18.5	24.5	ENE	Yes	Yes
03-02-2020	Arunachal Pradesh	17	18.2	WSW	Yes	No
03-03-2020	Arunachal Pradesh	13.3	17.8	SW	No	No
03-04-2020	Arunachal Pradesh	14.3	20.2	NE	No	No
03-05-2020	Arunachal Pradesh	15.1	23.6	NE	No	No
03-06-2020	Arunachal Pradesh	14.7	21.4	NA	No	No
03-07-2020	Arunachal Pradesh	16	20.5	E	No	No
03-08-2020	Arunachal Pradesh	12.5	25.5	ENE	No	No
03-09-2020	Arunachal Pradesh	16.2	24	NE	No	No
03-10-2020	Arunachal Pradesh	16.8	26	ENE	No	No
03-11-2020	Arunachal Pradesh	16.2	22.4	WSW	No	No
03-12-2020	Arunachal Pradesh	16.5	19.8	SSE	No	No
3/13/2020	Arunachal Pradesh	13.4	19	SW	No	No
3/14/2020	Arunachal Pradesh	14	20	NE	No	No
3/15/2020	Arunachal Pradesh	15.5	23.6	E	No	No
3/16/2020	Arunachal Pradesh	17	36.4	NA	No	No
3/17/2020	Arunachal Pradesh	16.9	27.6	NNW	No	Yes
3/18/2020	Arunachal Pradesh	15	18.5	WSW	Yes	No
3/19/2020	Arunachal Pradesh	14.7	23.5	NW	No	No
3/20/2020	Arunachal Pradesh	14.5	21.6	NNW	No	Yes
3/21/2020	Arunachal Pradesh	12.6	19.5	NW	Yes	No
3/22/2020	Arunachal Pradesh	9.1	21.2	NNE	No	No
3/23/2020	Arunachal Pradesh	12.3	20.3	NW	No	No
3/24/2020	Arunachal Pradesh	14.2	23.7	NNW	No	No
3/25/2020	Arunachal Pradesh	15	20	NW	No	No
3/26/2020	Arunachal Pradesh	11.8	22.8	NNE	No	No
3/27/2020	Arunachal Pradesh	14.2	25.6	W	No	No
3/28/2020	Arunachal Pradesh	15.7	20.5	WSW	No	No
3/29/2020	Arunachal Pradesh	16	19	ESE	No	No
3/30/2020	Arunachal Pradesh	15.7	18.3	ENE	No	Yes
3/31/2020	Arunachal Pradesh	14.8	18.4	SSE	Yes	Yes
04-01-2020	Arunachal Pradesh	13.2	16.9	SSW	Yes	No
04-02-2020	Arunachal Pradesh	9.2	19.1	NNW	No	No
04-03-2020	Arunachal Pradesh	14	18.6	N	No	No
04-04-2020	Arunachal Pradesh	12.8	19.4	NA	No	No
04-05-2020	Arunachal Pradesh	15.2	18.6	ENE	No	No
04-06-2020	Arunachal Pradesh	14.3	22	ENE	No	No
04-07-2020	Arunachal Pradesh	14	22.2	NNE	No	No
04-08-2020	Arunachal Pradesh	13.7	29	NA	No	No
04-09-2020	Arunachal Pradesh	17	19.8	S	No	No
04-10-2020	Arunachal Pradesh	16.2	21.4	NE	No	No
04-11-2020	Arunachal Pradesh	16.4	21.4	ESE	No	No
04-12-2020	Arunachal Pradesh	18.9	20.6	E	No	No
4/13/2020	Arunachal Pradesh	17.5	23	ENE	No	No
4/14/2020	Arunachal Pradesh	17	19	S	No	No
4/15/2020	Arunachal Pradesh	14.3	18	W	No	No
4/16/2020	Arunachal Pradesh	13	19.5	NA	No	No
4/17/2020	Arunachal Pradesh	11.5	21.7	NA	No	No
4/18/2020	Arunachal Pradesh	16.1	26	E	No	No
4/19/2020	Arunachal Pradesh	16.5	24	E	No	No
4/20/2020	Arunachal Pradesh	13.4	21.5	NA	No	No
4/21/2020	Arunachal Pradesh	16.1	27	ENE	No	Yes
4/22/2020	Arunachal Pradesh	13.4	17.4	SW	Yes	Yes
4/23/2020	Arunachal Pradesh	12.6	17.6	WSW	Yes	Yes
4/24/2020	Arunachal Pradesh	14	19.3	W	Yes	Yes
4/25/2020	Arunachal Pradesh	14.5	19	SW	Yes	Yes
4/26/2020	Arunachal Pradesh	13.6	18.4	NA	Yes	No
4/27/2020	Arunachal Pradesh	12.4	19.5	NA	No	No
4/28/2020	Arunachal Pradesh	11.8	20.2	NNE	No	No
4/29/2020	Arunachal Pradesh	12.6	20.1	NA	No	No
4/30/2020	Arunachal Pradesh	14.8	17.5	S	No	No
05-01-2020	Arunachal Pradesh	13.5	19	NA	No	No
05-02-2020	Arunachal Pradesh	8.8	20.5	WSW	No	No
